"","X","UUID_reused","Transmitting","Satellite","GPS_time_consumption","Data_source","TAG","Gender","Age","GPS_ini","GPS_end","time_range","logger_type","date","time_gmt0","timestamp_gmt0","hdop","X_4326","Y_4326","speed","altitude","device_id","lag1","burst","burst2","tipo","sex","species","age","nuclei","region","birdID","IDorder","X_25830","Y_25830","coords.x1","coords.x2","vel","outliers"
"14","15","130000026e","2022-09-29 20:57:41","8","3","1","12034","Female","Young","2022-09-28","2023-04-07","191","druid","2022-09-28","09:25:39","2022-09-28 09:25:39","0","-6.4227432","37.0937856","1","-9.93","130000026e","1806","0","1364","NO_burst_boost","F","PTS","JUV","SUR","Donana","PTS_12034",15,195782.492071873,4110760.51216241,195782.492071873,4110760.51216241,0.0130169043113788,"NO"
"15","16","130000026e","2022-09-29 20:57:41","8","2","1","12034","Female","Young","2022-09-28","2023-04-07","191","druid","2022-09-28","09:55:38","2022-09-28 09:55:38","0","-6.4234052","37.0933376","9","-12.73","130000026e","1799","0","1364","NO_burst_boost","F","PTS","JUV","SUR","Donana","PTS_12034",16,195721.839519539,4110712.91230713,195721.839519539,4110712.91230713,0.0428335795019155,"NO"
"16","17","130000026e","2022-09-29 20:57:41","8","26","1","12034","Female","Young","2022-09-28","2023-04-07","191","druid","2022-09-28","10:26:01","2022-09-28 10:26:01","0","-6.4341288","37.0522336","0","-6.12","130000026e","1823","0","1364","NO_burst_boost","F","PTS","JUV","SUR","Donana","PTS_12034",17,194603.358652892,4106185.25451168,194603.358652892,4106185.25451168,2.55688756507507,"NO"
"17","18","130000026e","2022-09-29 20:57:41","8","2","1","12034","Female","Young","2022-09-28","2023-04-07","191","druid","2022-09-28","10:55:37","2022-09-28 10:55:37","0","-6.4341668","37.052192","1","-0.92","130000026e","1776","0","1364","NO_burst_boost","F","PTS","JUV","SUR","Donana","PTS_12034",18,194599.811251812,4106180.75959144,194599.811251812,4106180.75959144,0.00322234795943363,"NO"
"18","19","130000026e","2022-09-29 20:57:41","7","2","1","12034","Female","Young","2022-09-28","2023-04-07","191","druid","2022-09-28","11:25:37","2022-09-28 11:25:37","0","-6.4339448","37.0521248","0.1","4.27","130000026e","1800","0","1364","NO_burst_boost","F","PTS","JUV","SUR","Donana","PTS_12034",19,194619.29054538,4106172.58704496,194619.29054538,4106172.58704496,0.0117291710827775,"NO"
"19","20","130000026e","2022-09-29 20:57:41","6","22","1","12034","Female","Young","2022-09-28","2023-04-07","191","druid","2022-09-28","11:55:57","2022-09-28 11:55:57","0","-6.4337484","37.0523936","0","48.12","130000026e","1820","0","1364","NO_burst_boost","F","PTS","JUV","SUR","Donana","PTS_12034",20,194637.840786089,4106201.78925768,194637.840786089,4106201.78925768,0.0189983322537822,"NO"
"20","21","130000026e","2022-09-29 20:57:41","7","10","1","12034","Female","Young","2022-09-28","2023-04-07","191","druid","2022-09-28","12:25:44","2022-09-28 12:25:44","0","-6.4338784","37.0521632","0.4","-18.06","130000026e","1787","0","1364","NO_burst_boost","F","PTS","JUV","SUR","Donana","PTS_12034",21,194625.35154169,4106176.63546215,194625.35154169,4106176.63546215,0.0157067718139406,"NO"
"21","22","130000026e","2022-09-29 20:57:43","7","4","1","12034","Female","Young","2022-09-28","2023-04-07","191","druid","2022-09-28","12:55:37","2022-09-28 12:55:37","0","-6.43386","37.0521088","3.4","-23.36","130000026e","1793","0","1364","NO_burst_boost","F","PTS","JUV","SUR","Donana","PTS_12034",22,194626.770094487,4106170.53846769,194626.770094487,4106170.53846769,0.0034893215880521,"NO"
"22","23","130000026e","2022-09-29 20:57:43","8","8","1","12034","Female","Young","2022-09-28","2023-04-07","191","druid","2022-09-28","13:25:42","2022-09-28 13:25:42","0","-6.4338128","37.0519648","0.1","28.9","130000026e","1805","0","1364","NO_burst_boost","F","PTS","JUV","SUR","Donana","PTS_12034",23,194630.39113718,4106154.40421009,194630.39113718,4106154.40421009,0.00915592722563258,"NO"
"23","24","130000026e","2022-09-29 20:57:43","8","8","1","12034","Female","Young","2022-09-28","2023-04-07","191","druid","2022-09-28","13:55:41","2022-09-28 13:55:41","0","-6.4344692","37.052544","0.1","-117","130000026e","1799","0","1364","NO_burst_boost","F","PTS","JUV","SUR","Donana","PTS_12034",24,194574.322739378,4106220.80055878,194574.322739378,4106220.80055878,0.0482794730271139,"YES"
"24","25","130000026e","2022-09-29 20:57:43","8","8","1","12034","Female","Young","2022-09-28","2023-04-07","191","druid","2022-09-28","14:25:40","2022-09-28 14:25:40","0","-6.4339156","37.0519648","0.1","0.12","130000026e","1799","0","1364","NO_burst_boost","F","PTS","JUV","SUR","Donana","PTS_12034",25,194621.24609473,4106154.73485066,194621.24609473,4106154.73485066,0.0450187857441681,"NO"
"25","26","130000026e","2022-09-29 20:57:43","9","28","1","12034","Female","Young","2022-09-28","2023-04-07","191","druid","2022-09-28","14:56:01","2022-09-28 14:56:01","0","-6.4338668","37.0519776","0","-0.54","130000026e","1821","0","1364","NO_burst_boost","F","PTS","JUV","SUR","Donana","PTS_12034",26,194625.638685463,4106155.99855361,194625.638685463,4106155.99855361,0.00250864692437292,"NO"
"26","27","130000026e","2022-09-29 20:57:43","8","3","1","12034","Female","Young","2022-09-28","2023-04-07","191","druid","2022-09-28","15:25:36","2022-09-28 15:25:36","0","-6.4339332","37.0518976","0.3","-6.5","130000026e","1775","0","1364","NO_burst_boost","F","PTS","JUV","SUR","Donana","PTS_12034",27,194619.410738827,4106147.33298395,194619.410738827,4106147.33298395,0.00600868802873102,"NO"
"27","28","130000026e","2022-09-29 20:57:43","7","3","1","12034","Female","Young","2022-09-28","2023-04-07","191","druid","2022-09-28","15:55:35","2022-09-28 15:55:35","0","-6.4339644","37.0519072","0.5","7.6","130000026e","1799","0","1364","NO_burst_boost","F","PTS","JUV","SUR","Donana","PTS_12034",28,194616.673722404,4106148.49883291,194616.673722404,4106148.49883291,0.00165276262509001,"NO"
"28","29","130000026e","2022-09-29 20:57:43","8","3","1","12034","Female","Young","2022-09-28","2023-04-07","191","druid","2022-09-28","16:25:35","2022-09-28 16:25:35","0","-6.4339396","37.0520128","0.9","17.37","130000026e","1800","0","1364","NO_burst_boost","F","PTS","JUV","SUR","Donana","PTS_12034",29,194619.30368571,4106160.13952694,194619.30368571,4106160.13952694,0.00662636776006138,"NO"
"29","30","130000026e","2022-09-29 20:57:43","8","3","1","12034","Female","Young","2022-09-28","2023-04-07","191","druid","2022-09-28","16:55:35","2022-09-28 16:55:35","0","-6.4347448","37.053584","0.6","-3.87","130000026e","1800","0","1364","NO_burst_boost","F","PTS","JUV","SUR","Donana","PTS_12034",30,194553.980195288,4106337.11600944,194553.980195288,4106337.11600944,0.104745907499203,"NO"
"30","31","130000026e","2022-09-29 20:57:43","8","3","1","12034","Female","Young","2022-09-28","2023-04-07","191","druid","2022-09-28","17:25:35","2022-09-28 17:25:35","0","-6.4280396","37.0540768","4.5","-3.56","130000026e","1800","0","1364","NO_burst_boost","F","PTS","JUV","SUR","Donana","PTS_12034",31,195152.432905404,4106370.26038958,195152.432905404,4106370.26038958,0.332798352336325,"NO"
"31","32","130000026e","2022-09-29 20:57:43","8","3","1","12034","Female","Young","2022-09-28","2023-04-07","191","druid","2022-09-28","17:55:34","2022-09-28 17:55:34","0","-6.417498","37.0852544","1.3","21.72","130000026e","1799","0","1364","NO_burst_boost","F","PTS","JUV","SUR","Donana","PTS_12034",32,196214.743281867,4109796.83193764,196214.743281867,4109796.83193764,1.99303539748926,"NO"
"32","33","130000026e","2022-09-29 20:57:43","8","4","1","12034","Female","Young","2022-09-28","2023-04-07","191","druid","2022-09-28","18:25:35","2022-09-28 18:25:35","0","-6.4155036","37.0849984","0.3","11.85","130000026e","1801","0","1364","NO_burst_boost","F","PTS","JUV","SUR","Donana","PTS_12034",33,196391.062899152,4109762.0344999,196391.062899152,4109762.0344999,0.0997339237412504,"NO"
"33","34","130000026e","2022-09-29 20:57:43","9","30","1","12034","Female","Young","2022-09-28","2023-04-07","191","druid","2022-09-28","18:56:01","2022-09-28 18:56:01","0","-6.41706","37.0849888","0.1","4.58","130000026e","1826","0","1364","NO_burst_boost","F","PTS","JUV","SUR","Donana","PTS_12034",34,196252.628887175,4109765.95084164,196252.628887175,4109765.95084164,0.0758015315637917,"NO"
"34","35","130000026e","2022-09-29 20:57:43","9","2","1","12034","Female","Young","2022-09-28","2023-04-07","191","druid","2022-09-28","19:25:34","2022-09-28 19:25:34","0","-6.4172252","37.0848288","0.3","5.44","130000026e","1773","0","1364","NO_burst_boost","F","PTS","JUV","SUR","Donana","PTS_12034",35,196237.299817614,4109748.72150587,196237.299817614,4109748.72150587,0.0129996888474622,"NO"
"35","36","130000026e","2022-09-29 20:57:43","10","3","1","12034","Female","Young","2022-09-28","2023-04-07","191","druid","2022-09-28","19:55:33","2022-09-28 19:55:33","0","-6.418006","37.0845536","0.1","3.33","130000026e","1799","0","1364","NO_burst_boost","F","PTS","JUV","SUR","Donana","PTS_12034",36,196166.770568587,4109720.67751947,196166.770568587,4109720.67751947,0.0421667769789996,"NO"
"36","37","130000026e","2022-09-29 20:57:43","8","3","1","12034","Female","Young","2022-09-28","2023-04-07","191","druid","2022-09-28","20:25:34","2022-09-28 20:25:34","0","-6.418184","37.084592","0.4","-3.31","130000026e","1801","0","1364","NO_burst_boost","F","PTS","JUV","SUR","Donana","PTS_12034",37,196151.096146335,4109725.50955739,196151.096146335,4109725.50955739,0.00910228638320147,"NO"
"37","38","130000026e","2022-09-29 20:57:46","8","3","1","12034","Female","Young","2022-09-28","2023-04-07","191","druid","2022-09-28","20:55:33","2022-09-28 20:55:33","0","-6.4138156","37.0821344","0.2","-7.4","130000026e","1799","0","1364","NO_burst_boost","F","PTS","JUV","SUR","Donana","PTS_12034",38,196529.726583552,4109438.7616219,196529.726583552,4109438.7616219,0.263865722081594,"NO"
"38","39","130000026e","2022-09-29 20:57:46","9","3","1","12034","Female","Young","2022-09-28","2023-04-07","191","druid","2022-09-28","21:25:39","2022-09-28 21:25:39","0","-6.4155888","37.0836064","0.2","-0.73","130000026e","1806","0","1364","NO_burst_boost","F","PTS","JUV","SUR","Donana","PTS_12034",39,196377.926677986,4109607.8104328,196377.926677986,4109607.8104328,0.125734321283975,"NO"
"39","40","130000026e","2022-09-29 20:57:46","6","2","1","12034","Female","Young","2022-09-28","2023-04-07","191","druid","2022-09-28","21:55:38","2022-09-28 21:55:38","0","-6.4155808","37.0836096","0.1","6.31","130000026e","1799","0","1364","NO_burst_boost","F","PTS","JUV","SUR","Donana","PTS_12034",40,196378.650835645,4109608.13999627,196378.650835645,4109608.13999627,0.000442012930611804,"NO"
"40","41","130000026e","2022-09-29 20:57:46","8","3","1","12034","Female","Young","2022-09-28","2023-04-07","191","druid","2022-09-28","22:25:38","2022-09-28 22:25:38","0","-6.4155812","37.0833472","0.3","5.69","130000026e","1800","0","1364","NO_burst_boost","F","PTS","JUV","SUR","Donana","PTS_12034",41,196377.567158055,4109579.01775892,196377.567158055,4109579.01775892,0.0161812287192299,"NO"
"41","42","130000026e","2022-09-29 20:57:46","7","4","1","12034","Female","Young","2022-09-28","2023-04-07","191","druid","2022-09-28","22:55:39","2022-09-28 22:55:39","0","-6.415466","37.0832608","0","-46.76","130000026e","1801","0","1364","NO_burst_boost","F","PTS","JUV","SUR","Donana","PTS_12034",42,196387.465908609,4109569.05965627,196387.465908609,4109569.05965627,0.00779188583788032,"NO"
"42","43","130000026e","2022-09-29 20:57:46","9","4","1","12034","Female","Young","2022-09-28","2023-04-07","191","druid","2022-09-28","23:25:39","2022-09-28 23:25:39","0","-6.4156684","37.0833184","4","40.22","130000026e","1800","0","1364","NO_burst_boost","F","PTS","JUV","SUR","Donana","PTS_12034",43,196369.698096263,4109576.10033288,196369.698096263,4109576.10033288,0.0106118494401349,"NO"
"43","44","130000026e","2022-09-29 20:57:46","9","32","1","12034","Female","Young","2022-09-28","2023-04-07","191","druid","2022-09-28","23:56:07","2022-09-28 23:56:07","0","-6.415532","37.0833536","0","1.81","130000026e","1828","0","1364","NO_burst_boost","F","PTS","JUV","SUR","Donana","PTS_12034",44,196381.967697378,4109579.57064182,196381.967697378,4109579.57064182,0.00697152960044935,"NO"
"44","45","130000026e","2022-09-29 20:57:46","8","3","1","12034","Female","Young","2022-09-28","2023-04-07","191","druid","2022-09-29","00:25:37","2022-09-29 00:25:37","0","-6.415532","37.0834336","0.9","15.35","130000026e","1770","0","1364","NO_burst_boost","F","PTS","JUV","SUR","Donana","PTS_12034",45,196382.287237498,4109588.44976278,196382.287237498,4109588.44976278,0.00501686553992658,"NO"
"45","46","130000026e","2022-09-29 20:57:46","7","2","1","12034","Female","Young","2022-09-28","2023-04-07","191","druid","2022-09-29","00:55:36","2022-09-29 00:55:36","0","-6.4155712","37.0835296","0.9","20.46","130000026e","1799","0","1364","NO_burst_boost","F","PTS","JUV","SUR","Donana","PTS_12034",46,196379.184941471,4109599.23015347,196379.184941471,4109599.23015347,0.00623216131106967,"NO"
"46","47","130000026e","2022-09-29 20:57:46","6","5","1","12034","Female","Young","2022-09-28","2023-04-07","191","druid","2022-09-29","01:25:39","2022-09-29 01:25:39","0","-6.41576","37.0828832","1.9","24","130000026e","1803","0","1364","NO_burst_boost","F","PTS","JUV","SUR","Donana","PTS_12034",47,196359.814409154,4109528.09105938,196359.814409154,4109528.09105938,0.0408698195916354,"NO"
"47","48","130000026e","2022-09-29 20:57:46","5","3","1","12034","Female","Young","2022-09-28","2023-04-07","191","druid","2022-09-29","01:55:35","2022-09-29 01:55:35","0","-6.4155964","37.0833824","0.3","14.69","130000026e","1796","0","1364","NO_burst_boost","F","PTS","JUV","SUR","Donana","PTS_12034",48,196376.356139616,4109582.97321476,196376.356139616,4109582.97321476,0.0318980800397749,"NO"
"48","49","130000026e","2022-09-29 20:57:46","5","5","1","12034","Female","Young","2022-09-28","2023-04-07","191","druid","2022-09-29","02:25:39","2022-09-29 02:25:39","0","-6.4154692","37.0832416","0.4","18.23","130000026e","1804","0","1364","NO_burst_boost","F","PTS","JUV","SUR","Donana","PTS_12034",49,196387.104669038,4109566.93890747,196387.104669038,4109566.93890747,0.0106945284651919,"NO"
"49","50","130000026e","2022-09-29 20:57:46","9","28","1","12034","Female","Young","2022-09-28","2023-04-07","191","druid","2022-09-29","02:56:01","2022-09-29 02:56:01","0","-6.415514","37.0834016","0","9.96","130000026e","1822","0","1364","NO_burst_boost","F","PTS","JUV","SUR","Donana","PTS_12034",50,196383.760021241,4109584.84051244,196383.760021241,4109584.84051244,0.00998978257084052,"NO"
"50","51","130000026e","2022-09-29 20:57:46","9","3","1","12034","Female","Young","2022-09-28","2023-04-07","191","druid","2022-09-29","03:25:35","2022-09-29 03:25:35","0","-6.415604","37.083312","0.2","-2.67","130000026e","1774","0","1364","NO_burst_boost","F","PTS","JUV","SUR","Donana","PTS_12034",51,196375.39912965,4109575.18390956,196375.39912965,4109575.18390956,0.00719616568641041,"NO"
"51","52","130000026e","2022-09-29 20:57:46","6","2","1","12034","Female","Young","2022-09-28","2023-04-07","191","druid","2022-09-29","03:55:34","2022-09-29 03:55:34","0","-6.4154984","37.08328","2.5","-23.96","130000026e","1799","0","1364","NO_burst_boost","F","PTS","JUV","SUR","Donana","PTS_12034",52,196384.66151219,4109571.29432736,196384.66151219,4109571.29432736,0.00558106864140325,"NO"
"52","53","130000026e","2022-09-29 20:57:46","5","11","1","12034","Female","Young","2022-09-28","2023-04-07","191","druid","2022-09-29","04:25:44","2022-09-29 04:25:44","0","-6.4155288","37.08352","0","-3.63","130000026e","1810","0","1364","NO_burst_boost","F","PTS","JUV","SUR","Donana","PTS_12034",53,196382.916892135,4109598.02897312,196382.916892135,4109598.02897312,0.0147937656170942,"NO"
"53","54","130000026e","2022-09-29 20:57:48","7","30","1","12034","Female","Young","2022-09-28","2023-04-07","191","druid","2022-09-29","05:26:00","2022-09-29 05:26:00","0","-6.4155208","37.0833632","0.1","-0.01","130000026e","3616","0","1364","NO_burst_boost","F","PTS","JUV","SUR","Donana","PTS_12034",54,196383.00197147,4109580.6002951,196383.00197147,4109580.6002951,0.0048186026204476,"NO"
"54","55","130000026e","2022-09-29 20:57:48","7","13","1","12034","Female","Young","2022-09-28","2023-04-07","191","druid","2022-09-29","05:55:43","2022-09-29 05:55:43","0","-6.4154688","37.0834144","0","10.47","130000026e","1783","0","1364","NO_burst_boost","F","PTS","JUV","SUR","Donana","PTS_12034",55,196387.83043079,4109586.11652823,196387.83043079,4109586.11652823,0.00410927765283869,"NO"
"55","56","130000026e","2022-09-29 20:57:48","6","13","1","12034","Female","Young","2022-09-28","2023-04-07","191","druid","2022-09-29","06:25:43","2022-09-29 06:25:43","0","-6.41547","37.0834304","0.1","-3.84","130000026e","1800","0","1364","NO_burst_boost","F","PTS","JUV","SUR","Donana","PTS_12034",56,196387.787631055,4109587.89619247,196387.787631055,4109587.89619247,0.000988439096784956,"NO"
"56","57","130000026e","2022-09-29 20:57:48","6","10","1","12034","Female","Young","2022-09-28","2023-04-07","191","druid","2022-09-29","06:55:40","2022-09-29 06:55:40","0","-6.4155224","37.0835424","0","-12.18","130000026e","1797","0","1364","NO_burst_boost","F","PTS","JUV","SUR","Donana","PTS_12034",57,196383.575464686,4109600.49464628,196383.575464686,4109600.49464628,0.00738818249332102,"NO"
"57","58","130000026e","2022-09-29 20:57:48","6","4","1","12034","Female","Young","2022-09-28","2023-04-07","191","druid","2022-09-29","07:25:34","2022-09-29 07:25:34","0","-6.4155356","37.0833888","0.2","19.12","130000026e","1794","0","1364","NO_burst_boost","F","PTS","JUV","SUR","Donana","PTS_12034",58,196381.78817493,4109583.48897545,196381.78817493,4109583.48897545,0.00952609172070817,"NO"
"58","59","130000026e","2022-09-29 20:57:48","7","4","1","12034","Female","Young","2022-09-28","2023-04-07","191","druid","2022-09-29","07:55:34","2022-09-29 07:55:34","0","-6.4177336","37.083568","0.4","-6.45","130000026e","1800","0","1364","NO_burst_boost","F","PTS","JUV","SUR","Donana","PTS_12034",59,196187.05328649,4109610.41435229,196187.05328649,4109610.41435229,0.109154646957527,"NO"
"59","60","130000026e","2022-09-29 20:57:48","5","4","1","12034","Female","Young","2022-09-28","2023-04-07","191","druid","2022-09-29","08:25:40","2022-09-29 08:25:40","0","-6.4173856","37.0836128","0","18.99","130000026e","1806","0","1364","NO_burst_boost","F","PTS","JUV","SUR","Donana","PTS_12034",60,196218.177207923,4109614.2723571,196218.177207923,4109614.2723571,0.0173559058344948,"NO"
"60","61","130000026e","2022-09-29 20:57:48","5","5","1","12034","Female","Young","2022-09-28","2023-04-07","191","druid","2022-09-29","08:55:41","2022-09-29 08:55:41","0","-6.416704","37.0839488","0.2","69.5","130000026e","1801","0","1364","NO_burst_boost","F","PTS","JUV","SUR","Donana","PTS_12034",61,196280.128989411,4109649.38250594,196280.128989411,4109649.38250594,0.0395167420753592,"NO"
"61","62","130000026e","2022-09-29 20:57:48","6","5","1","12034","Female","Young","2022-09-28","2023-04-07","191","druid","2022-09-29","09:25:40","2022-09-29 09:25:40","0","-6.4173336","37.0843808","0.1","-4.27","130000026e","1799","0","1364","NO_burst_boost","F","PTS","JUV","SUR","Donana","PTS_12034",62,196225.87040423,4109699.34547197,196225.87040423,4109699.34547197,0.0409768529994455,"NO"
"62","63","130000026e","2022-09-29 20:57:48","5","9","1","12034","Female","Young","2022-09-28","2023-04-07","191","druid","2022-09-29","09:55:43","2022-09-29 09:55:43","0","-6.4167384","37.0840096","0.4","-39.3","130000026e","1803","0","1364","NO_burst_boost","F","PTS","JUV","SUR","Donana","PTS_12034",63,196277.313026128,4109656.24076367,196277.313026128,4109656.24076367,0.0372031725088336,"NO"
"63","64","130000026e","2022-09-29 20:57:48","9","26","1","12034","Female","Young","2022-09-28","2023-04-07","191","druid","2022-09-29","10:26:00","2022-09-29 10:26:00","0","-6.4169372","37.0839392","0.1","-4.68","130000026e","1817","0","1364","NO_burst_boost","F","PTS","JUV","SUR","Donana","PTS_12034",64,196259.354109893,4109649.06356461,196259.354109893,4109649.06356461,0.0106380532655955,"NO"
"64","65","130000026e","2022-09-29 20:57:48","8","2","1","12034","Female","Young","2022-09-28","2023-04-07","191","druid","2022-09-29","10:55:36","2022-09-29 10:55:36","0","-6.43653","37.0548416","2","-0.31","130000026e","1776","0","1364","NO_burst_boost","F","PTS","JUV","SUR","Donana","PTS_12034",65,194400.223637648,4106482.44108053,194400.223637648,4106482.44108053,2.06642551245178,"NO"
"65","66","130000026e","2022-09-29 20:57:48","7","4","1","12034","Female","Young","2022-09-28","2023-04-07","191","druid","2022-09-29","11:25:39","2022-09-29 11:25:39","0","-6.4365916","37.0547744","0","-6.97","130000026e","1803","0","1364","NO_burst_boost","F","PTS","JUV","SUR","Donana","PTS_12034",66,194394.474037306,4106475.18088588,194394.474037306,4106475.18088588,0.00513365814150234,"NO"
"66","67","130000026e","2022-09-29 20:57:48","6","5","1","12034","Female","Young","2022-09-28","2023-04-07","191","druid","2022-09-29","11:55:38","2022-09-29 11:55:38","0","-6.4316072","37.05328","0.1","9.19","130000026e","1799","0","1364","NO_burst_boost","F","PTS","JUV","SUR","Donana","PTS_12034",67,194831.874549895,4106293.28555806,194831.874549895,4106293.28555806,0.263174541138921,"NO"
"67","68","130000026e","2022-09-29 20:57:48","5","5","1","12034","Female","Young","2022-09-28","2023-04-07","191","druid","2022-09-29","12:25:39","2022-09-29 12:25:39","0","-6.431562","37.0532992","0.3","14.43","130000026e","1801","0","1364","NO_burst_boost","F","PTS","JUV","SUR","Donana","PTS_12034",68,194835.972446473,4106295.27126591,194835.972446473,4106295.27126591,0.00252700166332183,"NO"
"68","69","130000026e","2022-09-29 20:57:50","6","6","1","12034","Female","Young","2022-09-28","2023-04-07","191","druid","2022-09-29","12:55:39","2022-09-29 12:55:39","0","-6.4315444","37.0535456","0.6","16.08","130000026e","1800","0","1364","NO_burst_boost","F","PTS","JUV","SUR","Donana","PTS_12034",69,194838.526231606,4106322.56242455,194838.526231606,4106322.56242455,0.0152195358866445,"NO"
